99
axoaxoniccell axoaxoniccell 0.000000 0.000000 0.000000
axoaxoniccell bistratifiedcell 0.000000 0.000000 0.000000
axoaxoniccell cckcell 0.000000 0.000000 0.000000
axoaxoniccell ivycell 0.000000 0.000000 0.000000
axoaxoniccell ngfcell 0.000000 0.000000 0.000000
axoaxoniccell olmcell 0.000000 0.000000 0.000000
axoaxoniccell pvbasketcell 0.000000 0.000000 0.000000
axoaxoniccell pyramidalcell 0.001220 6.000000 6.000000
axoaxoniccell scacell 0.000000 0.000000 0.000000
bistratifiedcell axoaxoniccell 0.000710 9.000000 10.000000
bistratifiedcell bistratifiedcell 0.000510 14.000000 10.000000
bistratifiedcell cckcell 0.000810 30.000000 10.000000
bistratifiedcell ivycell 0.000510 9.000000 10.000000
bistratifiedcell ngfcell 0.000510 7.000000 10.000000
bistratifiedcell olmcell 0.000100 45.000000 10.000000
bistratifiedcell pvbasketcell 0.000710 15.000000 10.000000
bistratifiedcell pyramidalcell 0.000470 18.000000 10.000000
bistratifiedcell scacell 0.000810 30.000000 10.000000
ca3cell axoaxoniccell 0.000170 4209.000000 2.000000
ca3cell bistratifiedcell 0.000100 6203.000000 2.000000
ca3cell cckcell 0.001300 2003.000000 2.000000
ca3cell ivycell 0.000440 1776.000000 2.000000
ca3cell ngfcell 0.000050 1827.000000 2.000000
ca3cell olmcell 0.000000 0.000000 0.000000
ca3cell pvbasketcell 0.000075 6733.000000 2.000000
ca3cell pyramidalcell 0.000100 13913.000000 2.000000
ca3cell scacell 0.001000 1901.000000 2.000000
cckcell axoaxoniccell 0.000900 18.000000 8.000000
cckcell bistratifiedcell 0.000170 44.000000 8.000000
cckcell cckcell 0.000450 52.000000 8.000000
cckcell ivycell 0.000150 26.000000 8.000000
cckcell ngfcell 0.000450 4.000000 8.000000
cckcell olmcell 0.000050 21.000000 8.000000
cckcell pvbasketcell 0.000500 47.000000 8.000000
cckcell pyramidalcell 0.000470 23.000000 8.000000
cckcell scacell 0.000450 52.000000 8.000000
eccell axoaxoniccell 0.000160 485.000000 2.000000
eccell bistratifiedcell 0.000100 433.500000 2.000000
eccell cckcell 0.001700 559.000000 2.000000
eccell ivycell 0.000550 36.000000 2.000000
eccell ngfcell 0.008000 437.000000 2.000000
eccell olmcell 0.000000 0.000000 0.000000
eccell pvbasketcell 0.000500 420.000000 2.000000
eccell pyramidalcell 0.000150 1307.000000 2.000000
eccell scacell 0.001500 559.000000 2.000000
ivycell axoaxoniccell 0.000150 33.000000 10.000000
ivycell bistratifiedcell 0.000077 50.000000 10.000000
ivycell cckcell 0.000077 131.000000 10.000000
ivycell ivycell 0.000077 33.000000 10.000000
ivycell ngfcell 0.000077 38.000000 10.000000
ivycell olmcell 0.000020 142.000000 10.000000
ivycell pvbasketcell 0.000150 54.000000 10.000000
ivycell pyramidalcell 0.000042 73.000000 10.000000
ivycell scacell 0.000097 130.000000 10.000000
ngfcell axoaxoniccell 0.000145 12.000000 10.000000
ngfcell bistratifiedcell 0.000145 12.000000 10.000000
ngfcell cckcell 0.000125 45.000000 10.000000
ngfcell ivycell 0.000170 4.000000 10.000000
ngfcell ngfcell 0.000145 22.000000 10.000000
ngfcell olmcell 0.000000 0.000000 0.000000
ngfcell pvbasketcell 0.000200 12.000000 10.000000
ngfcell pyramidalcell 0.000070 25.000000 10.000000
ngfcell scacell 0.000145 45.000000 10.000000
olmcell axoaxoniccell 0.000900 9.000000 10.000000
olmcell bistratifiedcell 0.000600 8.000000 10.000000
olmcell cckcell 0.001800 32.000000 10.000000
olmcell ivycell 0.000200 1.000000 10.000000
olmcell ngfcell 0.000120 17.000000 10.000000
olmcell olmcell 0.000010 7.000000 10.000000
olmcell pvbasketcell 0.000900 8.000000 10.000000
olmcell pyramidalcell 0.000400 15.000000 10.000000
olmcell scacell 0.001200 32.000000 10.000000
pvbasketcell axoaxoniccell 0.000220 51.000000 1.000000
pvbasketcell bistratifiedcell 0.000186 68.000000 1.000000
pvbasketcell cckcell 0.000800 65.000000 1.000000
pvbasketcell ivycell 0.000120 39.000000 1.000000
pvbasketcell ngfcell 0.000000 0.000000 0.000000
pvbasketcell olmcell 0.000000 0.000000 0.000000
pvbasketcell pvbasketcell 0.000186 73.000000 1.000000
pvbasketcell pyramidalcell 0.000140 30.000000 11.000000
pvbasketcell scacell 0.000300 65.000000 1.000000
pyramidalcell axoaxoniccell 0.000040 162.000000 3.000000
pyramidalcell bistratifiedcell 0.003600 368.000000 3.000000
pyramidalcell cckcell 0.000000 0.000000 0.000000
pyramidalcell ivycell 0.000405 9.000000 3.000000
pyramidalcell ngfcell 0.000000 0.000000 0.000000
pyramidalcell olmcell 0.000040 2394.000000 3.000000
pyramidalcell pvbasketcell 0.000020 423.000000 3.000000
pyramidalcell pyramidalcell 0.000405 197.000000 1.000000
pyramidalcell scacell 0.000410 102.000000 3.000000
scacell axoaxoniccell 0.001000 2.000000 6.000000
scacell bistratifiedcell 0.000850 3.000000 6.000000
scacell cckcell 0.000850 9.000000 6.000000
scacell ivycell 0.000150 3.000000 6.000000
scacell ngfcell 0.000850 3.000000 6.000000
scacell olmcell 0.000050 2.000000 6.000000
scacell pvbasketcell 0.001000 4.000000 6.000000
scacell pyramidalcell 0.000650 3.000000 6.000000
scacell scacell 0.000850 9.000000 6.000000
