11
axoaxoniccell olmcell 1470 1 0
bistratifiedcell olmcell 2210 1 0
cckcell olmcell 3600 1 0
ivycell olmcell 8810 1 0
ngfcell olmcell 3580 3 0
olmcell olmcell 1640 0 0
pyramidalcell cutsuridiscell 311500 1 0
pvbasketcell olmcell 5530 1 0
scacell olmcell 400 2 0
ca3cell ppspont 204700 2 1
eccell ppspont 250000 3 1
