99
axoaxoniccell axoaxoniccell 0.000000 0.000000 0.000000
axoaxoniccell bistratifiedcell 0.000000 0.000000 0.000000
axoaxoniccell cckcell 0.000000 0.000000 0.000000
axoaxoniccell ivycell 0.000000 0.000000 0.000000
axoaxoniccell ngfcell 0.000000 0.000000 0.000000
axoaxoniccell olmcell 0.000000 0.000000 0.000000
axoaxoniccell pvbasketcell 0.000000 0.000000 0.000000
axoaxoniccell pyramidalcell 0.001800 0.000000 6.000000
axoaxoniccell scacell 0.000000 0.000000 0.000000
bistratifiedcell axoaxoniccell 0.005960 25200.000000 6.000000
bistratifiedcell bistratifiedcell 0.005960 42000.000000 6.000000
bistratifiedcell cckcell 0.005960 105600.000000 6.000000
bistratifiedcell ivycell 0.005960 105600.000000 6.000000
bistratifiedcell ngfcell 0.000000 0.000000 0.000000
bistratifiedcell olmcell 0.000000 0.000000 0.000000
bistratifiedcell pvbasketcell 0.005960 96000.000000 6.000000
bistratifiedcell pyramidalcell 0.001100 0.000000 6.000000
bistratifiedcell scacell 0.005960 105600.000000 6.000000
ca3cell axoaxoniccell 0.005000 62500.000000 1.000000
ca3cell bistratifiedcell 0.005000 92500.000000 1.000000
ca3cell cckcell 0.005000 29792.000000 1.000000
ca3cell ivycell 0.005000 1149.000000 1.000000
ca3cell ngfcell 0.000000 0.000000 0.000000
ca3cell olmcell 0.000000 0.000000 0.000000
ca3cell pvbasketcell 0.005000 230000.000000 1.000000
ca3cell pyramidalcell 0.011000 0.000000 1.000000
ca3cell scacell 0.005000 1176.000000 1.000000
cckcell axoaxoniccell 0.001620 8250.000000 6.000000
cckcell bistratifiedcell 0.001620 24000.000000 6.000000
cckcell cckcell 0.001620 69160.000000 6.000000
cckcell ivycell 0.001620 63000.000000 6.000000
cckcell ngfcell 0.000000 0.000000 0.000000
cckcell olmcell 0.001620 63000.000000 6.000000
cckcell pvbasketcell 0.001620 29700.000000 6.000000
cckcell pyramidalcell 0.001100 0.000000 6.000000
cckcell scacell 0.001620 63000.000000 6.000000
eccell axoaxoniccell 0.005000 40000.000000 1.000000
eccell bistratifiedcell 0.000000 0.000000 0.000000
eccell cckcell 0.005000 82500.000000 1.000000
eccell ivycell 0.000000 0.000000 0.000000
eccell ngfcell 0.005000 2085000.000000 1.000000
eccell olmcell 0.000000 0.000000 0.000000
eccell pvbasketcell 0.000000 0.000000 0.000000
eccell pyramidalcell 0.014000 3300000.000000 1.000000
eccell scacell 0.005000 50000.000000 1.000000
ivycell axoaxoniccell 0.001620 50670.000000 10.000000
ivycell bistratifiedcell 0.001620 42000.000000 10.000000
ivycell cckcell 0.001620 105600.000000 10.000000
ivycell ivycell 0.001620 105600.000000 10.000000
ivycell ngfcell 0.000000 0.000000 0.000000
ivycell olmcell 0.000000 0.000000 0.000000
ivycell pvbasketcell 0.001620 191420.000000 10.000000
ivycell pyramidalcell 0.032000 0.000000 10.000000
ivycell scacell 0.001620 105600.000000 10.000000
ngfcell axoaxoniccell 0.000000 0.000000 0.000000
ngfcell bistratifiedcell 0.000000 0.000000 0.000000
ngfcell cckcell 0.000000 0.000000 0.000000
ngfcell ivycell 0.000000 0.000000 0.000000
ngfcell ngfcell 0.001620 7800000.000000 10.000000
ngfcell olmcell 0.000000 0.000000 0.000000
ngfcell pvbasketcell 0.000000 0.000000 0.000000
ngfcell pyramidalcell 0.040500 0.000000 10.000000
ngfcell scacell 0.000000 0.000000 0.000000
olmcell axoaxoniccell 0.002600 16980.000000 6.000000
olmcell bistratifiedcell 0.000000 0.000000 0.000000
olmcell cckcell 0.002600 16980.000000 6.000000
olmcell ivycell 0.000000 0.000000 0.000000
olmcell ngfcell 0.001580 16980.000000 6.000000
olmcell olmcell 0.002600 16980.000000 6.000000
olmcell pvbasketcell 0.000000 0.000000 0.000000
olmcell pyramidalcell 0.091000 0.000000 6.000000
olmcell scacell 0.002220 16980.000000 6.000000
pvbasketcell axoaxoniccell 0.005960 48000.000000 6.000000
pvbasketcell bistratifiedcell 0.005960 24000.000000 6.000000
pvbasketcell cckcell 0.005960 54000.000000 6.000000
pvbasketcell ivycell 0.005960 63000.000000 6.000000
pvbasketcell ngfcell 0.000000 0.000000 0.000000
pvbasketcell olmcell 0.005960 63000.000000 6.000000
pvbasketcell pvbasketcell 0.005960 180000.000000 6.000000
pvbasketcell pyramidalcell 0.001800 0.000000 6.000000
pvbasketcell scacell 0.005960 63000.000000 6.000000
pyramidalcell axoaxoniccell 0.000600 1200000.000000 1.000000
pyramidalcell bistratifiedcell 0.002200 4500000.000000 1.000000
pyramidalcell cckcell 0.002200 135000.000000 1.000000
pyramidalcell ivycell 0.002200 4500000.000000 1.000000
pyramidalcell ngfcell 0.000000 0.000000 0.000000
pyramidalcell olmcell 0.001100 13500000.000000 1.000000
pyramidalcell pvbasketcell 0.002200 4500000.000000 1.000000
pyramidalcell pyramidalcell 0.001000 0.000000 1.000000
pyramidalcell scacell 0.002200 3000000.000000 1.000000
scacell axoaxoniccell 0.001110 8000.000000 6.000000
scacell bistratifiedcell 0.001110 24000.000000 6.000000
scacell cckcell 0.001110 119700.000000 6.000000
scacell ivycell 0.001110 63000.000000 6.000000
scacell ngfcell 0.000000 0.000000 0.000000
scacell olmcell 0.000000 0.000000 0.000000
scacell pvbasketcell 0.001110 29000.000000 6.000000
scacell pyramidalcell 0.005200 0.000000 6.000000
scacell scacell 0.001110 63000.000000 6.000000
