11
axoaxoniccell axoaxoniccell 800.000000 1.000000 0
bistratifiedcell bistratifiedcell 1200.000000 1.000000 0
cckcell cckcell 1650.000000 1.000000 0
ivycell ivycell 5630.000000 1.000000 0
ngfcell ngfcell 4170.000000 3.000000 0
olmcell olmcell 2950.000000 0.000000 0
pyramidalcell poolosyncell 300000.000000 1.000000 0
pvbasketcell pvbasketcell 3000.000000 1.000000 0
scacell scacell 1000.000000 2.000000 0
ca3cell ppspont 200000.000000 2.000000 1
eccell ppspont 250000.000000 3.000000 1
