11
axoaxoniccell pvbasketcell 1470 1 0
bistratifiedcell pvbasketcell 2210 1 0
cckcell pvbasketcell 3600 1 0
ivycell pvbasketcell 8810 1 0
ngfcell pvbasketcell 3580 3 0
olmcell pvbasketcell 1640 0 0
pyramidalcell cutsuridiscell 311500 1 0
pvbasketcell pvbasketcell 5530 1 0
scacell pvbasketcell 400 2 0
ca3cell ppspont 204700 2 1
eccell ppspont 250000 3 1
