99
axoaxoniccell axoaxoniccell 0.000000 0.000000 0.000000
axoaxoniccell bistratifiedcell 0.000000 0.000000 0.000000
axoaxoniccell cckcell 0.000000 0.000000 0.000000
axoaxoniccell ivycell 0.000000 0.000000 0.000000
axoaxoniccell ngfcell 0.000000 0.000000 0.000000
axoaxoniccell olmcell 0.000000 0.000000 0.000000
axoaxoniccell pvbasketcell 0.000000 0.000000 0.000000
axoaxoniccell pyramidalcell 0.001000 1869000.000000 6.000000
axoaxoniccell scacell 0.000000 0.000000 0.000000
bistratifiedcell axoaxoniccell 0.000510 12932.000000 10.000000
bistratifiedcell bistratifiedcell 0.000510 30461.000000 10.000000
bistratifiedcell cckcell 0.000510 108818.000000 10.000000
bistratifiedcell ivycell 0.000510 74360.000000 10.000000
bistratifiedcell ngfcell 0.000510 24059.000000 10.000000
bistratifiedcell olmcell 0.000510 73146.000000 10.000000
bistratifiedcell pvbasketcell 0.000510 83547.000000 10.000000
bistratifiedcell pyramidalcell 0.000510 5607000.000000 10.000000
bistratifiedcell scacell 0.000510 12091.000000 10.000000
ca3cell axoaxoniccell 0.000045 6186495.000000 2.000000
ca3cell bistratifiedcell 0.000060 13708630.000000 2.000000
ca3cell cckcell 0.000200 6843600.000000 2.000000
ca3cell ivycell 0.000100 17086995.000000 2.000000
ca3cell ngfcell 0.000100 6540660.000000 0.000000
ca3cell olmcell 0.000000 0.000000 0.000000
ca3cell pvbasketcell 0.000030 37233490.000000 2.000000
ca3cell pyramidalcell 0.000100 4333899500.000000 2.000000
ca3cell scacell 0.000200 760400.000000 2.000000
cckcell axoaxoniccell 0.000450 47756.000000 8.000000
cckcell bistratifiedcell 0.000450 98039.000000 8.000000
cckcell cckcell 0.000450 188209.000000 8.000000
cckcell ivycell 0.000450 229993.000000 8.000000
cckcell ngfcell 0.000450 15374.000000 8.000000
cckcell olmcell 0.000450 34996.000000 8.000000
cckcell pvbasketcell 0.000450 262633.000000 8.000000
cckcell pyramidalcell 0.000450 7164500.000000 8.000000
cckcell scacell 0.000450 20913.000000 8.000000
eccell axoaxoniccell 0.000065 712215.000000 2.000000
eccell bistratifiedcell 0.000100 958035.000000 2.000000
eccell cckcell 0.000300 2010600.000000 2.000000
eccell ivycell 0.000150 321565.000000 2.000000
eccell ngfcell 0.001500 1868760.000000 2.000000
eccell olmcell 0.000000 0.000000 0.000000
eccell pvbasketcell 0.000090 2322600.000000 2.000000
eccell pyramidalcell 0.000150 407130500.000000 2.000000
eccell scacell 0.000300 223400.000000 2.000000
ivycell axoaxoniccell 0.000077 48642.000000 10.000000
ivycell bistratifiedcell 0.000077 110076.000000 10.000000
ivycell cckcell 0.000077 470417.000000 10.000000
ivycell ivycell 0.000077 295983.000000 10.000000
ivycell ngfcell 0.000077 135284.000000 10.000000
ivycell olmcell 0.000077 233408.000000 10.000000
ivycell pvbasketcell 0.000077 299991.000000 10.000000
ivycell pyramidalcell 0.000077 22739500.000000 10.000000
ivycell scacell 0.000077 52269.000000 10.000000
ngfcell axoaxoniccell 0.000145 17625.000000 10.000000
ngfcell bistratifiedcell 0.000145 26309.000000 10.000000
ngfcell cckcell 0.000145 161506.000000 10.000000
ngfcell ivycell 0.000145 39519.000000 10.000000
ngfcell ngfcell 0.000145 80311.000000 10.000000
ngfcell olmcell 0.000000 0.000000 0.000000
ngfcell pvbasketcell 0.000145 65661.000000 10.000000
ngfcell pyramidalcell 0.000145 7787500.000000 10.000000
ngfcell scacell 0.000145 17945.000000 10.000000
olmcell axoaxoniccell 0.001200 12834.000000 10.000000
olmcell bistratifiedcell 0.001200 18132.000000 10.000000
olmcell cckcell 0.001200 114365.000000 10.000000
olmcell ivycell 0.001200 8837.000000 10.000000
olmcell ngfcell 0.001200 59220.000000 10.000000
olmcell olmcell 0.001200 10751.000000 10.000000
olmcell pvbasketcell 0.001200 44566.000000 10.000000
olmcell pyramidalcell 0.001200 4672500.000000 10.000000
olmcell scacell 0.001200 12707.000000 10.000000
pvbasketcell axoaxoniccell 0.000186 75246.000000 1.000000
pvbasketcell bistratifiedcell 0.000186 151167.000000 1.000000
pvbasketcell cckcell 0.000186 233743.000000 1.000000
pvbasketcell ivycell 0.000186 347203.000000 1.000000
pvbasketcell ngfcell 0.000000 0.000000 0.000000
pvbasketcell olmcell 0.000000 0.000000 0.000000
pvbasketcell pvbasketcell 0.000186 403310.000000 1.000000
pvbasketcell pyramidalcell 0.000186 9345000.000000 11.000000
pvbasketcell scacell 0.000186 25971.000000 1.000000
pyramidalcell axoaxoniccell 0.000040 237650.000000 3.000000
pyramidalcell bistratifiedcell 0.003200 813280.000000 3.000000
pyramidalcell cckcell 0.000405 368400.000000 3.000000
pyramidalcell ivycell 0.000405 76353.000000 3.000000
pyramidalcell ngfcell 0.000000 0.000000 0.000000
pyramidalcell olmcell 0.000405 3926160.000000 3.000000
pyramidalcell pvbasketcell 0.000020 2339190.000000 3.000000
pyramidalcell pyramidalcell 0.000405 61365500.000000 1.000000
pyramidalcell scacell 0.000405 40933.000000 3.000000
scacell axoaxoniccell 0.000850 3638.000000 6.000000
scacell bistratifiedcell 0.000850 7623.000000 6.000000
scacell cckcell 0.000850 33918.000000 6.000000
scacell ivycell 0.000850 27148.000000 6.000000
scacell ngfcell 0.000850 11216.000000 6.000000
scacell olmcell 0.000850 3144.000000 6.000000
scacell pvbasketcell 0.000850 20504.000000 6.000000
scacell pyramidalcell 0.000850 934500.000000 6.000000
scacell scacell 0.000850 3769.000000 6.000000
