t	v
58	-62.9298
58.1	-62.9303
58.2	-62.9308
58.3	-62.9313
58.4	-62.9317
58.5	-62.9322
58.6	-62.9326
58.7	-62.9331
58.8	-62.9336
58.9	-62.934
59	-62.9344
59.1	-62.9349
59.2	-62.9353
59.3	-62.9358
59.4	-62.9362
59.5	-62.9366
59.6	-62.9371
59.7	-62.9375
59.8	-62.9379
59.9	-62.9383
60	-62.9387
60.1	-62.9391
60.2	-62.9396
60.3	-62.94
60.4	-62.9404
60.5	-62.9408
60.6	-62.9412
60.7	-62.9416
60.8	-62.9419
60.9	-62.9423
61	-62.9427
61.1	-62.9431
61.2	-62.9435
61.3	-62.9439
61.4	-62.9442
61.5	-62.9446
61.6	-62.945
61.7	-62.9453
61.8	-62.9457
61.9	-62.9461
62	-62.9464
62.1	-62.9468
62.2	-62.9471
62.3	-62.9475
62.4	-62.9478
62.5	-62.9482
62.6	-62.9485
62.7	-62.9488
62.8	-62.9492
62.9	-62.9495
63	-62.9498
63.1	-62.9502
63.2	-62.9505
63.3	-62.9508
63.4	-62.9511
63.5	-62.9514
63.6	-62.9518
63.7	-62.9521
63.8	-62.9524
63.9	-62.9527
64	-62.953
64.1	-62.9532
64.2	-62.9534
64.3	-62.9534
64.4	-62.9531
64.5	-62.9525
64.6	-62.9516
64.7	-62.9503
64.8	-62.9486
64.9	-62.9466
65	-62.9443
65.1	-62.9418
65.2	-62.939
65.3	-62.936
65.4	-62.9329
65.5	-62.9296
65.6	-62.9262
65.7	-62.9227
65.8	-62.9191
65.9	-62.9155
66	-62.9119
66.1	-62.9083
66.2	-62.9047
66.3	-62.9011
66.4	-62.8975
66.5	-62.894
66.6	-62.8905
66.7	-62.8871
66.8	-62.8838
66.9	-62.8805
67	-62.8772
67.1	-62.8741
67.2	-62.871
67.3	-62.868
67.4	-62.8651
67.5	-62.8622
67.6	-62.8595
67.7	-62.8568
67.8	-62.8542
67.9	-62.8517
68	-62.8492
68.1	-62.8469
68.2	-62.8446
68.3	-62.8424
68.4	-62.8403
68.5	-62.8383
68.6	-62.8363
68.7	-62.8344
68.8	-62.8327
68.9	-62.8309
69	-62.8293
69.1	-62.8277
69.2	-62.8262
69.3	-62.8248
69.4	-62.8234
69.5	-62.8221
69.6	-62.8209
69.7	-62.8197
69.8	-62.8186
69.9	-62.8176
70	-62.8166
70.1	-62.8157
70.2	-62.8148
70.3	-62.814
70.4	-62.8133
70.5	-62.8126
70.6	-62.812
70.7	-62.8114
70.8	-62.8109
70.9	-62.8104
71	-62.8099
71.1	-62.8096
71.2	-62.8092
71.3	-62.8089
71.4	-62.8087
71.5	-62.8085
71.6	-62.8083
71.7	-62.8081
71.8	-62.8081
71.9	-62.808
72	-62.808
72.1	-62.808
72.2	-62.808
72.3	-62.8081
72.4	-62.8082
72.5	-62.8084
72.6	-62.8086
72.7	-62.8088
72.8	-62.809
72.9	-62.8093
73	-62.8096
73.1	-62.8099
73.2	-62.8102
73.3	-62.8106
73.4	-62.811
73.5	-62.8114
73.6	-62.8118
73.7	-62.8123
73.8	-62.8128
73.9	-62.8133
74	-62.8138
74.1	-62.8143
74.2	-62.8149
74.3	-62.8154
74.4	-62.816
74.5	-62.8166
74.6	-62.8172
74.7	-62.8179
74.8	-62.8185
74.9	-62.8192
75	-62.8198
75.1	-62.8205
75.2	-62.8212
75.3	-62.8219
75.4	-62.8226
75.5	-62.8234
75.6	-62.8241
75.7	-62.8249
75.8	-62.8256
75.9	-62.8264
76	-62.8272
76.1	-62.828
76.2	-62.8287
76.3	-62.8295
76.4	-62.8303
76.5	-62.8312
76.6	-62.832
76.7	-62.8328
76.8	-62.8336
76.9	-62.8345
77	-62.8353
77.1	-62.8361
77.2	-62.837
77.3	-62.8378
77.4	-62.8387
77.5	-62.8396
77.6	-62.8404
77.7	-62.8413
77.8	-62.8422
77.9	-62.843
78	-62.8439
78.1	-62.8448
78.2	-62.8456
78.3	-62.8465
78.4	-62.8474
78.5	-62.8483
78.6	-62.8492
78.7	-62.85
78.8	-62.8509
78.9	-62.8518
79	-62.8527
79.1	-62.8536
79.2	-62.8544
79.3	-62.8553
79.4	-62.8562
79.5	-62.8571
79.6	-62.858
79.7	-62.8589
79.8	-62.8597
79.9	-62.8606
80	-62.8615
80.1	-62.8624
80.2	-62.8632
80.3	-62.8641
80.4	-62.865
80.5	-62.8658
80.6	-62.8667
80.7	-62.8676
80.8	-62.8684
80.9	-62.8693
81	-62.8701
81.1	-62.871
81.2	-62.8718
81.3	-62.8727
81.4	-62.8735
81.5	-62.8744
81.6	-62.8752
81.7	-62.8761
81.8	-62.8769
81.9	-62.8777
82	-62.8786
82.1	-62.8794
82.2	-62.8802
82.3	-62.881
82.4	-62.8818
82.5	-62.8827
82.6	-62.8835
82.7	-62.8843
82.8	-62.8851
82.9	-62.8859
83	-62.8867
83.1	-62.8875
83.2	-62.8883
83.3	-62.889
83.4	-62.8898
83.5	-62.8906
83.6	-62.8914
83.7	-62.8921
83.8	-62.8929
83.9	-62.8937
84	-62.8944
84.1	-62.8952
84.2	-62.8959
84.3	-62.8967
84.4	-62.8974
84.5	-62.8982
84.6	-62.8989
84.7	-62.8996
84.8	-62.9004
84.9	-62.9011
85	-62.9018
85.1	-62.9025
85.2	-62.9032
85.3	-62.9039
85.4	-62.9046
85.5	-62.9053
85.6	-62.906
85.7	-62.9067
85.8	-62.9074
85.9	-62.9081
86	-62.9088
86.1	-62.9094
86.2	-62.9101
86.3	-62.9108
86.4	-62.9114
86.5	-62.9121
86.6	-62.9127
86.7	-62.9134
86.8	-62.914
86.9	-62.9147
87	-62.9153
87.1	-62.9159
87.2	-62.9166
87.3	-62.9172
87.4	-62.9178
87.5	-62.9184
87.6	-62.919
87.7	-62.9197
87.8	-62.9203
87.9	-62.9209
88	-62.9215
88.1	-62.922
88.2	-62.9226
88.3	-62.9232
88.4	-62.9238
88.5	-62.9244
88.6	-62.9249
88.7	-62.9255
88.8	-62.9261
88.9	-62.9266
89	-62.9272
89.1	-62.9277
89.2	-62.9283
89.3	-62.9288
89.4	-62.9294
89.5	-62.9299
89.6	-62.9304
89.7	-62.931
89.8	-62.9315
89.9	-62.932
90	-62.9325
90.1	-62.9331
90.2	-62.9336
90.3	-62.9341
90.4	-62.9346
90.5	-62.9351
90.6	-62.9356
90.7	-62.936
90.8	-62.9365
90.9	-62.937
91	-62.9375
91.1	-62.938
91.2	-62.9384
91.3	-62.9389
91.4	-62.9394
91.5	-62.9398
91.6	-62.9403
91.7	-62.9407
91.8	-62.9412
91.9	-62.9416
92	-62.9421
92.1	-62.9425
92.2	-62.943
92.3	-62.9434
92.4	-62.9438
92.5	-62.9443
92.6	-62.9447
92.7	-62.9451
92.8	-62.9455
92.9	-62.9459
93	-62.9463
93.1	-62.9467
93.2	-62.9471
93.3	-62.9475
93.4	-62.9479
93.5	-62.9483
93.6	-62.9487
93.7	-62.9491
93.8	-62.9495
93.9	-62.9498
94	-62.9502
94.1	-62.9506
94.2	-62.951
94.3	-62.9513
94.4	-62.9517
94.5	-62.9521
94.6	-62.9524
94.7	-62.9528
94.8	-62.9531
94.9	-62.9535
95	-62.9538
95.1	-62.9541
95.2	-62.9545
95.3	-62.9548
95.4	-62.9551
95.5	-62.9555
95.6	-62.9558
95.7	-62.9561
95.8	-62.9564
95.9	-62.9568
96	-62.9571
96.1	-62.9574
96.2	-62.9577
96.3	-62.958
96.4	-62.9583
96.5	-62.9586
96.6	-62.9589
96.7	-62.9592
96.8	-62.9595
96.9	-62.9598
97	-62.9601
97.1	-62.9603
97.2	-62.9606
97.3	-62.9609
97.4	-62.9612
97.5	-62.9614
97.6	-62.9617
97.7	-62.962
97.8	-62.9622
97.9	-62.9625
98	-62.9628
98.1	-62.963
98.2	-62.9633
98.3	-62.9635
98.4	-62.9638
98.5	-62.964
98.6	-62.9643
98.7	-62.9645
98.8	-62.9648
98.9	-62.965
99	-62.9652
99.1	-62.9655
99.2	-62.9657
99.3	-62.9659
99.4	-62.9661
99.5	-62.9664
99.6	-62.9666
99.7	-62.9668
99.8	-62.967
99.9	-62.9672
