t	v
57.9	-62.9193
58	-62.9198
58.1	-62.9202
58.2	-62.9207
58.3	-62.9211
58.4	-62.9216
58.5	-62.922
58.6	-62.9225
58.7	-62.9229
58.8	-62.9233
58.9	-62.9238
59	-62.9242
59.1	-62.9246
59.2	-62.9251
59.3	-62.9255
59.4	-62.9259
59.5	-62.9263
59.6	-62.9268
59.7	-62.9272
59.8	-62.9276
59.9	-62.928
60	-62.9284
60.1	-62.9288
60.2	-62.9292
60.3	-62.9296
60.4	-62.93
60.5	-62.9304
60.6	-62.9308
60.7	-62.9312
60.8	-62.9316
60.9	-62.932
61	-62.9324
61.1	-62.9328
61.2	-62.9332
61.3	-62.9335
61.4	-62.9339
61.5	-62.9343
61.6	-62.9347
61.7	-62.935
61.8	-62.9354
61.9	-62.9358
62	-62.9361
62.1	-62.9365
62.2	-62.9368
62.3	-62.9372
62.4	-62.9376
62.5	-62.9379
62.6	-62.9383
62.7	-62.9386
62.8	-62.9389
62.9	-62.9393
63	-62.9396
63.1	-62.94
63.2	-62.9403
63.3	-62.9406
63.4	-62.941
63.5	-62.9413
63.6	-62.9416
63.7	-62.9419
63.8	-62.9423
63.9	-62.9426
64	-62.9429
64.1	-62.9432
64.2	-62.9434
64.3	-62.9434
64.4	-62.9433
64.5	-62.9429
64.6	-62.9422
64.7	-62.9412
64.8	-62.9399
64.9	-62.9384
65	-62.9366
65.1	-62.9346
65.2	-62.9324
65.3	-62.93
65.4	-62.9275
65.5	-62.9249
65.6	-62.9222
65.7	-62.9194
65.8	-62.9166
65.9	-62.9138
66	-62.9109
66.1	-62.9081
66.2	-62.9052
66.3	-62.9024
66.4	-62.8997
66.5	-62.897
66.6	-62.8943
66.7	-62.8917
66.8	-62.8892
66.9	-62.8867
67	-62.8843
67.1	-62.882
67.2	-62.8797
67.3	-62.8775
67.4	-62.8754
67.5	-62.8734
67.6	-62.8715
67.7	-62.8696
67.8	-62.8678
67.9	-62.8661
68	-62.8644
68.1	-62.8628
68.2	-62.8613
68.3	-62.8599
68.4	-62.8585
68.5	-62.8572
68.6	-62.8559
68.7	-62.8547
68.8	-62.8536
68.9	-62.8525
69	-62.8515
69.1	-62.8505
69.2	-62.8496
69.3	-62.8487
69.4	-62.8479
69.5	-62.8471
69.6	-62.8464
69.7	-62.8457
69.8	-62.845
69.9	-62.8444
70	-62.8439
70.1	-62.8433
70.2	-62.8428
70.3	-62.8424
70.4	-62.842
70.5	-62.8416
70.6	-62.8412
70.7	-62.8409
70.8	-62.8406
70.9	-62.8403
71	-62.8401
71.1	-62.8399
71.2	-62.8397
71.3	-62.8395
71.4	-62.8394
71.5	-62.8392
71.6	-62.8392
71.7	-62.8391
71.8	-62.839
71.9	-62.839
72	-62.839
72.1	-62.839
72.2	-62.839
72.3	-62.8391
72.4	-62.8391
72.5	-62.8392
72.6	-62.8393
72.7	-62.8394
72.8	-62.8396
72.9	-62.8397
73	-62.8399
73.1	-62.84
73.2	-62.8402
73.3	-62.8404
73.4	-62.8406
73.5	-62.8409
73.6	-62.8411
73.7	-62.8413
73.8	-62.8416
73.9	-62.8419
74	-62.8421
74.1	-62.8424
74.2	-62.8427
74.3	-62.843
74.4	-62.8434
74.5	-62.8437
74.6	-62.844
74.7	-62.8444
74.8	-62.8447
74.9	-62.8451
75	-62.8455
75.1	-62.8458
75.2	-62.8462
75.3	-62.8466
75.4	-62.847
75.5	-62.8474
75.6	-62.8478
75.7	-62.8482
75.8	-62.8487
75.9	-62.8491
76	-62.8495
76.1	-62.85
76.2	-62.8504
76.3	-62.8509
76.4	-62.8513
76.5	-62.8518
76.6	-62.8523
76.7	-62.8527
76.8	-62.8532
76.9	-62.8537
77	-62.8542
77.1	-62.8547
77.2	-62.8552
77.3	-62.8557
77.4	-62.8562
77.5	-62.8567
77.6	-62.8572
77.7	-62.8577
77.8	-62.8582
77.9	-62.8587
78	-62.8592
78.1	-62.8598
78.2	-62.8603
78.3	-62.8608
78.4	-62.8613
78.5	-62.8619
78.6	-62.8624
78.7	-62.863
78.8	-62.8635
78.9	-62.864
79	-62.8646
79.1	-62.8651
79.2	-62.8657
79.3	-62.8662
79.4	-62.8668
79.5	-62.8673
79.6	-62.8679
79.7	-62.8684
79.8	-62.869
79.9	-62.8696
80	-62.8701
80.1	-62.8707
80.2	-62.8712
80.3	-62.8718
80.4	-62.8724
80.5	-62.8729
80.6	-62.8735
80.7	-62.8741
80.8	-62.8746
80.9	-62.8752
81	-62.8758
81.1	-62.8763
81.2	-62.8769
81.3	-62.8775
81.4	-62.878
81.5	-62.8786
81.6	-62.8792
81.7	-62.8797
81.8	-62.8803
81.9	-62.8809
82	-62.8814
82.1	-62.882
82.2	-62.8826
82.3	-62.8832
82.4	-62.8837
82.5	-62.8843
82.6	-62.8849
82.7	-62.8854
82.8	-62.886
82.9	-62.8865
83	-62.8871
83.1	-62.8877
83.2	-62.8882
83.3	-62.8888
83.4	-62.8894
83.5	-62.8899
83.6	-62.8905
83.7	-62.891
83.8	-62.8916
83.9	-62.8922
84	-62.8927
84.1	-62.8933
84.2	-62.8938
84.3	-62.8944
84.4	-62.8949
84.5	-62.8955
84.6	-62.896
84.7	-62.8966
84.8	-62.8971
84.9	-62.8977
85	-62.8982
85.1	-62.8987
85.2	-62.8993
85.3	-62.8998
85.4	-62.9004
85.5	-62.9009
85.6	-62.9014
85.7	-62.902
85.8	-62.9025
85.9	-62.903
86	-62.9036
86.1	-62.9041
86.2	-62.9046
86.3	-62.9051
86.4	-62.9057
86.5	-62.9062
86.6	-62.9067
86.7	-62.9072
86.8	-62.9077
86.9	-62.9082
87	-62.9088
87.1	-62.9093
87.2	-62.9098
87.3	-62.9103
87.4	-62.9108
87.5	-62.9113
87.6	-62.9118
87.7	-62.9123
87.8	-62.9128
87.9	-62.9133
88	-62.9138
88.1	-62.9143
88.2	-62.9147
88.3	-62.9152
88.4	-62.9157
88.5	-62.9162
88.6	-62.9167
88.7	-62.9172
88.8	-62.9176
88.9	-62.9181
89	-62.9186
89.1	-62.919
89.2	-62.9195
89.3	-62.92
89.4	-62.9204
89.5	-62.9209
89.6	-62.9214
89.7	-62.9218
89.8	-62.9223
89.9	-62.9227
90	-62.9232
90.1	-62.9236
90.2	-62.9241
90.3	-62.9245
90.4	-62.925
90.5	-62.9254
90.6	-62.9258
90.7	-62.9263
90.8	-62.9267
90.9	-62.9271
91	-62.9276
91.1	-62.928
91.2	-62.9284
91.3	-62.9288
91.4	-62.9293
91.5	-62.9297
91.6	-62.9301
91.7	-62.9305
91.8	-62.9309
91.9	-62.9313
92	-62.9317
92.1	-62.9321
92.2	-62.9325
92.3	-62.9329
92.4	-62.9333
92.5	-62.9337
92.6	-62.9341
92.7	-62.9345
92.8	-62.9349
92.9	-62.9353
93	-62.9357
93.1	-62.936
93.2	-62.9364
93.3	-62.9368
93.4	-62.9372
93.5	-62.9375
93.6	-62.9379
93.7	-62.9383
93.8	-62.9386
93.9	-62.939
94	-62.9394
94.1	-62.9397
94.2	-62.9401
94.3	-62.9404
94.4	-62.9408
94.5	-62.9411
94.6	-62.9415
94.7	-62.9418
94.8	-62.9422
94.9	-62.9425
95	-62.9428
95.1	-62.9432
95.2	-62.9435
95.3	-62.9438
95.4	-62.9442
95.5	-62.9445
95.6	-62.9448
95.7	-62.9452
95.8	-62.9455
95.9	-62.9458
96	-62.9461
96.1	-62.9464
96.2	-62.9467
96.3	-62.947
96.4	-62.9473
96.5	-62.9477
96.6	-62.948
96.7	-62.9483
96.8	-62.9486
96.9	-62.9489
97	-62.9491
97.1	-62.9494
97.2	-62.9497
97.3	-62.95
97.4	-62.9503
97.5	-62.9506
97.6	-62.9509
97.7	-62.9512
97.8	-62.9514
97.9	-62.9517
98	-62.952
98.1	-62.9523
98.2	-62.9525
98.3	-62.9528
98.4	-62.9531
98.5	-62.9533
98.6	-62.9536
98.7	-62.9538
98.8	-62.9541
98.9	-62.9543
99	-62.9546
99.1	-62.9549
99.2	-62.9551
99.3	-62.9554
99.4	-62.9556
99.5	-62.9558
99.6	-62.9561
99.7	-62.9563
99.8	-62.9566
99.9	-62.9568
