t	v
32.6	-65.0246
32.7	-65.0246
32.8	-65.0246
32.9	-65.0246
33	-65.0246
33.1	-65.0246
33.2	-65.0246
33.3	-65.0246
33.4	-65.0246
33.5	-65.0246
33.6	-65.0246
33.7	-65.0246
33.8	-65.0246
33.9	-65.0246
34	-65.0246
34.1	-65.0246
34.2	-65.0246
34.3	-65.0246
34.4	-65.0246
34.5	-65.0246
34.6	-65.0246
34.7	-65.0246
34.8	-65.0246
34.9	-65.0246
35	-65.0246
35.1	-65.0246
35.2	-65.0246
35.3	-65.0246
35.4	-65.0246
35.5	-65.0246
35.6	-65.0246
35.7	-65.0246
35.8	-65.0246
35.9	-65.0246
36	-65.0246
36.1	-65.0246
36.2	-65.0246
36.3	-65.0246
36.4	-65.0246
36.5	-65.0246
36.6	-65.0246
36.7	-65.0246
36.8	-65.0246
36.9	-65.0246
37	-65.0246
37.1	-65.0246
37.2	-65.0246
37.3	-65.0246
37.4	-65.0246
37.5	-65.0246
37.6	-65.0246
37.7	-65.0246
37.8	-65.0246
37.9	-65.0246
38	-65.0246
38.1	-65.0246
38.2	-65.0246
38.3	-65.0246
38.4	-65.0246
38.5	-65.0246
38.6	-65.0246
38.7	-65.0246
38.8	-65.0246
38.9	-65.0246
39	-65.0246
39.1	-65.0246
39.2	-65.0246
39.3	-65.0246
39.4	-65.0246
39.5	-65.0246
39.6	-65.0246
39.7	-65.0246
39.8	-65.0246
39.9	-65.0246
40	-65.0246
40.1	-65.0246
40.2	-65.0246
40.3	-65.0246
40.4	-65.0246
40.5	-65.0246
40.6	-65.0246
40.7	-65.0246
40.8	-65.0246
40.9	-65.0246
41	-65.0246
41.1	-65.0246
41.2	-65.0246
41.3	-65.0246
41.4	-65.0246
41.5	-65.0246
41.6	-65.0246
41.7	-65.0246
41.8	-65.0246
41.9	-65.0246
42	-65.0246
42.1	-65.0246
42.2	-65.0246
42.3	-65.0246
42.4	-65.0246
42.5	-65.0246
42.6	-65.0246
42.7	-65.0246
42.8	-65.0246
42.9	-65.0246
43	-65.0246
43.1	-65.0246
43.2	-65.0246
43.3	-65.0246
43.4	-65.0246
43.5	-65.0246
43.6	-65.0246
43.7	-65.0246
43.8	-65.0246
43.9	-65.0246
44	-65.0246
44.1	-65.0246
44.2	-65.0246
44.3	-65.0246
44.4	-65.0246
44.5	-65.0246
44.6	-65.0246
44.7	-65.0246
44.8	-65.0246
44.9	-65.0246
45	-65.0246
45.1	-65.0246
45.2	-65.0246
45.3	-65.0246
45.4	-65.0246
45.5	-65.0246
45.6	-65.0246
45.7	-65.0246
45.8	-65.0246
45.9	-65.0246
46	-65.0246
46.1	-65.0246
46.2	-65.0246
46.3	-65.0246
46.4	-65.0246
46.5	-65.0246
46.6	-65.0246
46.7	-65.0246
46.8	-65.0246
46.9	-65.0246
47	-65.0246
47.1	-65.0246
47.2	-65.0246
47.3	-65.0246
47.4	-65.0246
47.5	-65.0246
47.6	-65.0246
47.7	-65.0246
47.8	-65.0246
47.9	-65.0246
48	-65.0246
48.1	-65.0246
48.2	-65.0246
48.3	-65.0246
48.4	-65.0246
48.5	-65.0246
48.6	-65.0246
48.7	-65.0246
48.8	-65.0246
48.9	-65.0246
49	-65.0246
49.1	-65.0246
49.2	-65.0246
49.3	-65.0246
49.4	-65.0246
49.5	-65.0246
49.6	-65.0246
49.7	-65.0246
49.8	-65.0246
49.9	-65.0246
50	-65.0246
50.1	-65.0246
50.2	-65.0246
50.3	-65.0246
50.4	-65.0246
50.5	-65.0246
50.6	-65.0246
50.7	-65.0246
50.8	-65.0246
50.9	-65.0246
51	-65.0246
51.1	-65.0246
51.2	-65.0246
51.3	-65.0246
51.4	-65.0246
51.5	-65.0246
51.6	-65.0246
51.7	-65.0246
51.8	-65.0246
51.9	-65.0246
52	-65.0246
52.1	-65.0246
52.2	-65.0246
52.3	-65.0246
52.4	-65.0246
52.5	-65.0246
52.6	-65.0246
52.7	-65.0246
52.8	-65.0246
52.9	-65.0246
53	-65.0246
53.1	-65.0246
53.2	-65.0246
53.3	-65.0246
53.4	-65.0246
53.5	-65.0246
53.6	-65.0246
53.7	-65.0246
53.8	-65.0246
53.9	-65.0246
54	-65.0246
54.1	-65.0246
54.2	-65.0246
54.3	-65.0246
54.4	-65.0246
54.5	-65.0246
54.6	-65.0246
54.7	-65.0246
54.8	-65.0246
54.9	-65.0246
55	-65.0246
55.1	-65.0246
55.2	-65.0246
55.3	-65.0246
55.4	-65.0246
55.5	-65.0246
55.6	-65.0246
55.7	-65.0246
55.8	-65.0246
55.9	-65.0246
56	-65.0246
56.1	-65.0246
56.2	-65.0246
56.3	-65.0246
56.4	-65.0246
56.5	-65.0246
56.6	-65.0246
56.7	-65.0246
56.8	-65.0246
56.9	-65.0246
57	-65.0246
57.1	-65.0246
57.2	-65.0246
57.3	-65.0246
57.4	-65.0246
57.5	-65.0246
57.6	-65.0246
57.7	-65.0246
57.8	-65.0246
57.9	-65.0246
58	-65.0246
58.1	-65.0246
58.2	-65.0246
58.3	-65.0246
58.4	-65.0246
58.5	-65.0246
58.6	-65.0246
58.7	-65.0246
58.8	-65.0246
58.9	-65.0246
59	-65.0246
59.1	-65.0246
59.2	-65.0246
59.3	-65.0246
59.4	-65.0246
59.5	-65.0246
59.6	-65.0246
59.7	-65.0246
59.8	-65.0246
59.9	-65.0246
60	-65.0246
60.1	-65.0246
60.2	-65.0246
60.3	-65.0246
60.4	-65.0246
60.5	-65.0246
60.6	-65.0246
60.7	-65.0246
60.8	-65.0246
60.9	-65.0246
61	-65.0246
61.1	-65.0246
61.2	-65.0246
61.3	-65.0246
61.4	-65.0246
61.5	-65.0246
61.6	-65.0246
61.7	-65.0246
61.8	-65.0246
61.9	-65.0246
62	-65.0246
62.1	-65.0246
62.2	-65.0246
62.3	-65.0246
62.4	-65.0246
62.5	-65.0246
62.6	-65.0246
62.7	-65.0246
62.8	-65.0246
62.9	-65.0246
63	-65.0246
63.1	-65.0246
63.2	-65.0246
63.3	-65.0246
63.4	-65.0246
63.5	-65.0246
63.6	-65.0246
63.7	-65.0246
63.8	-65.0246
63.9	-65.0246
64	-65.0246
64.1	-65.0246
64.2	-65.0246
